;marketPriceBTCInUSD;tradeVolume;medianConfirmationTime;blocksSize;costPerTransactionPercent;difficulty;hashRate;numberOfTransactionsPerBlock;totalTransactions;totalAdressesTransactions;numberOfcirculatingBitcoins;marketCapitalization
2014-10-07;619.78;9854496.7356;7.81666666667;20235.0;5.18019847917;2392970.58;128751.738425;503.0;42295146;149129;13003025.0;8059014834.5
2014-11-07;630.31;8790759.7706;7.8;20271.0;5.20746158025;2370595.91;125407.537427;410.0;42355095;145718;13006775.0;8198300350.25
2014-12-07;631.98;7010324.1442;6.28333333333;20303.0;7.70552667009;2612605.32;137948.29117;401.0;42409276;145144;13010900.0;8222628582.0
2014-13-07;630.9;5858427.1317;7.41666666667;20336.0;6.39108925486;2434643.1;132716.120673;392.0;42462399;165376;13014750.0;8211005775.0
2014-14-07;622.8;6970269.2466;6.96666666667;20370.0;5.69342054399;2264500.8;124959.983751;340.0;42522276;133673;13018375.0;8107843950.0
2014-15-07;623.17;6665757.4137;8.4;20409.0;5.15149936896;2156791.37;118927.432811;322.0;42591747;151679;13021825.0;8114810685.25
2014-16-07;619.48;8041499.6675;6.75;20447.0;3.85433743475;2562788.76;142195.843579;413.0;42659514;151081;13025950.0;8069315506.0
2014-17-07;626.0;10246627.6454;6.46666666667;20486.0;6.0044444828;2683662.0;147366.601527;467.0;42728152;146474;13030225.0;8156920850.0
2014-18-07;629.86;8060212.73;7.58333333333;20523.0;4.95221264573;2510621.96;137025.08563;471.0;42790579;141439;13034200.0;8209721212.0
2014-19-07;630.92;4365861.682;6.75;20557.0;5.82714077637;2719265.2;148228.394518;435.0;42849069;132003;13038500.0;8226250420.0
2014-20-07;623.77;3556241.2044;6.33333333333;20591.0;10.0889388608;2656636.43;146504.808536;402.0;42903811;176955;13042750.0;8135676167.5
2014-21-07;619.14;7262329.3828;7.73333333333;20626.0;4.59815905542;2312487.9;128407.155717;410.0;42965391;135230;13046475.0;8077594531.5
2014-22-07;621.03;5654349.1852;7.85;20665.0;3.3589423829;2227013.58;123236.397768;329.0;43032312;134257;13050050.0;8104472551.5
2014-23-07;622.01;6221296.068;8.03333333333;20703.0;4.95891130083;2277178.61;125821.776742;437.0;43101213;155345;13053700.0;8119531937.0
2014-24-07;601.18;12081769.0656;7.5;20740.0;3.56824124322;2245407.3;128407.155717;434.0;43166028;150217;13057425.0;7849862761.5
2014-25-07;602.59;5776773.282;7.18333333333;20778.0;4.99733345261;2371191.65;135301.499648;368.0;43229163;151416;13061350.0;7870638896.5
2014-26-07;595.88;5439916.944;7.68333333333;20810.0;6.99581312776;2090942.92;130395.098647;439.0;43286691;130299;13064850.0;7785082818.0
2014-27-07;592.51;3480287.001;7.51666666667;20842.0;7.62162201479;2389592.83;149954.363444;452.0;43339746;163986;13068875.0;7743439126.25
2014-28-07;586.96;11856148.5406;8.41666666667;20878.0;4.44578251002;2000946.64;126669.5244;354.0;43399307;135674;13072275.0;7672902534.0
2014-29-07;581.5;5468517.9403;7.43333333333;20915.0;4.88083872203;2171902.5;138777.640703;345.0;43464004;147327;13076000.0;7603694000.0
2014-30-07;573.48;7937929.8264;6.85;20953.0;5.7269525343;2514709.8;162993.873309;467.0;43528446;151806;13080375.0;7501333455.0
2014-31-07;586.0;12830304.0992;8.05;20993.0;4.58809654018;2262546.0;143434.608512;552.0;43596167;152214;13084225.0;7667355850.0
2014-01-08;601.94;11179890.6896;7.6;21032.0;2.30784250342;2308439.9;142503.21495;515.0;43665450;146378;13088050.0;7878220817.0
2014-02-08;591.59;9529477.28;6.06666666667;21065.0;5.78160905609;2504792.06;157405.511938;450.0;43725338;133227;13092275.0;7745258967.25
2014-03-08;589.79;6953706.7455;7.85;21095.0;7.74277313085;2245920.32;141571.821388;429.0;43777888;155660;13096075.0;7723934074.25
2014-04-08;593.94;4377936.211;7.78333333333;21130.0;3.23512560947;2010486.9;125738.130838;363.0;43840940;122118;13099450.0;7780287333.0
2014-05-08;580.21;4804671.0575;9.23333333333;21172.0;2.42997125895;1921655.52;122943.950153;326.0;43913868;166966;13102750.0;7602346577.5
2014-06-08;581.6;5231405.904;7.65;21218.0;3.28384769732;2231599.2;142503.21495;385.0;43992688;175244;13106575.0;7622784020.0
2014-07-08;587.24;7049099.1858;7.16666666667;21258.0;3.90776390864;2311376.64;146228.789197;435.0;44063420;153189;13110500.0;7699010020.0
2014-08-08;589.3;4968545.7834;6.56666666667;21298.0;5.23542837096;2378414.8;157903.329124;477.0;44132545;151292;13114525.0;7728389582.5
2014-09-08;588.61;3441904.0486;7.33333333333;21334.0;4.70021323974;2551035.74;169672.521357;477.0;44195505;130400;13118850.0;7721886298.5
2014-10-08;588.99;2634769.1966;6.68333333333;21369.0;8.0721777791;2641031.16;175557.117473;427.0;44253991;176751;13123325.0;7729507191.75
2014-11-08;578.97;8291906.8453;6.38333333333;21412.0;6.11832386116;2640682.17;178499.415531;440.0;44324175;161536;13127875.0;7600645788.75
2014-12-08;569.54;8518955.031;6.4;21457.0;4.22734088801;2584002.98;177518.649512;359.0;44403019;172608;13132400.0;7479427096.0
2014-13-08;550.14;17958670.1288;7.61666666667;21502.0;3.16915137768;2165901.18;153980.265046;388.0;44478030;173743;13136325.0;7226817835.5
2014-14-08;521.66;28340381.8352;6.98333333333;21549.0;3.09333001151;2223314.92;166730.223299;366.0;44559223;168931;13140575.0;6854912354.5
2014-15-08;498.16;16382166.546;6.75;21589.0;2.97112311756;2034983.6;159864.861163;462.0;44628921;155144;13144650.0;6548138844.0
2014-16-08;509.0;11536888.1985;6.93333333333;21643.0;3.94786043344;2183101.0;167710.989318;449.0;44704260;161700;13148925.0;6692802825.0
2014-17-08;491.88;10670100.388;7.08333333333;21679.0;5.04866437851;2047204.56;161826.393202;423.0;44763579;180542;13153050.0;6469722234.0
2014-18-08;468.19;32498727.4704;5.98333333333;21717.0;2.77077360484;2053013.15;171634.053396;383.0;44831559;146537;13157425.0;6160174810.75
2014-19-08;487.5;18113980.9686;5.88333333333;21758.0;4.27553670142;2516475.0;202037.799997;335.0;44907017;172107;13162575.0;6416755312.5
2014-20-08;507.3;21166750.5469;7.15;21798.0;3.87004162023;2009922.6;187281.346344;495.0;44980115;163890;13166525.0;6679378132.5
2014-21-08;525.78;23654104.7418;6.66666666667;21841.0;3.73584163938;2214059.58;199134.596112;445.0;45055585;176373;13170725.0;6924903790.5
2014-22-08;518.25;20030265.2446;7.0;21879.0;2.75356076635;2091138.75;190837.321274;461.0;45123819;156481;13174750.0;6827814187.5
2014-23-08;503.88;12141744.3828;7.05;21912.0;5.49182287129;1982263.92;186096.021367;382.0;45184008;135772;13178675.0;6640470759.0
2014-24-08;510.75;9065606.496;6.96666666667;21945.0;6.96096759381;2098161.0;194393.296205;407.0;45239031;183565;13182775.0;6733102331.25
2014-25-08;503.79;9772640.7636;8.35;21983.0;3.00451058544;1694749.56;158833.546899;371.0;45305442;148320;13186125.0;6643037913.75
2014-26-08;512.79;11980423.609;6.81666666667;22025.0;4.37160852117;2134744.77;196763.946159;306.0;45379361;163922;13190275.0;6763841117.25
2014-27-08;514.84;10602983.16;6.56666666667;22066.0;3.49137442288;2077894.24;190837.321274;441.0;45453679;160858;13194300.0;6792953412.0
2014-28-08;509.39;9749726.9961;6.21666666667;22106.0;3.50033747193;2310083.65;214543.820811;500.0;45522887;166074;13198825.0;6723349466.75
2014-29-08;511.99;8560175.8688;6.85;22142.0;5.67570070997;2129878.4;196763.946159;453.0;45590551;145588;13202975.0;6759791170.25
2014-30-08;503.88;5764356.1872;6.08333333333;22176.0;3.31658735104;2171218.92;203875.89602;424.0;45654385;145985;13207275.0;6654881727.0
2014-31-08;477.98;35488313.9328;6.25;22210.0;7.07752819302;2334454.32;231138.370487;449.0;45714136;172302;13212150.0;6315143457.0
2014-01-09;482.59;10328701.5815;8.45;22247.0;4.30693945468;1814538.4;204522.695658;401.0;45780341;162588;13215900.0;6377861181.0
2014-02-09;483.65;11886630.6216;8.1;22288.0;3.0315048554;1734368.9;194978.303194;362.0;45851880;153606;13219475.0;6393599083.75
2014-03-09;472.76;4173413.802;7.15;22328.0;4.05476923713;1884421.36;216794.057398;468.0;45923916;148218;13223450.0;6251518222.0
2014-04-09;486.0;13649084.3335;7.41666666667;22367.0;4.72794776374;2034396.0;227701.9345;605.0;45994856;152304;13227625.0;6428625750.0
2014-05-09;485.91;7444080.2055;6.86666666667;22404.0;4.14830870418;1814873.85;203159.211021;489.0;46061904;155908;13231350.0;6429245278.5
2014-06-09;481.09;4955198.625;7.25;22442.0;4.34247413134;2025388.9;229065.419137;417.0;46129433;143414;13235550.0;6367490749.5
2014-07-09;480.62;3646867.2796;7.46666666667;22480.0;6.48201898053;1979673.78;223611.480587;411.0;46188952;214360;13239650.0;6363240583.0
2014-08-09;476.61;18956804.7578;7.85;22520.0;3.61483231016;1828275.96;208613.149572;353.0;46260706;151689;13243475.0;6311972619.75
2014-09-09;466.48;15646730.4283;8.6;22564.0;2.97619131997;1545448.24;179979.972179;388.0;46340574;173414;13246775.0;6179355602.0
2014-10-09;485.03;12336656.0988;6.98333333333;22620.0;3.17417967082;1898407.42;212703.603485;500.0;46416991;164564;13250675.0;6426974895.25
2014-11-09;469.0;9329344.09;6.65;22657.0;3.96371762118;1904140.0;220884.511311;528.0;46484664;147710;13254725.0;6216466025.0
2014-12-09;470.43;7320072.1734;7.56666666667;22693.0;4.2381639718;1898185.05;219521.026673;422.0;46550967;148941;13258750.0;6237313762.5
2014-13-09;479.86;9323892.522;6.23333333333;22726.0;6.39326359309;2127699.24;241336.780877;431.0;46613576;136734;13263175.0;6364467155.5
2014-14-09;475.49;5214399.6028;7.5;22766.0;6.1375482025;2025587.4;252083.493018;442.0;46679609;203940;13267425.0;6308527913.25
2014-15-09;475.3;7972638.0571;7.33333333333;22810.0;3.71759003659;1763838.3;219460.923333;360.0;46753751;161269;13271125.0;6307765712.5
2014-16-09;468.0;6063459.7056;7.1;22862.0;4.51704562323;1983852.0;250600.648941;360.0;46843077;186658;13275350.0;6212863800.0
2014-17-09;448.0;9824634.9476;6.0;22905.0;4.16288262864;2122176.0;280257.530473;436.0;46922861;164215;13280075.0;5949473600.0
2014-18-09;428.19;17128111.0104;5.95;22949.0;3.08619530115;1985517.03;274326.154167;471.0;47002615;168204;13284700.0;5688375693.0
2014-19-09;398.89;18932062.7668;7.78333333333;22988.0;2.08991068804;1619892.29;240220.740405;497.0;47074242;149539;13288750.0;5300749487.5
2014-20-09;415.56;14144865.8472;6.55;23023.0;3.03426687585;1801037.04;256532.025248;475.0;47136557;142592;13293075.0;5524070247.0
2014-21-09;406.3;9192286.6299;6.38333333333;23059.0;3.61087329237;1781219.2;259497.713401;485.0;47199708;172794;13297450.0;5402753935.0
2014-22-09;400.98;9869834.2057;6.73333333333;23100.0;4.61599353271;1577856.3;232806.520022;522.0;47268234;175943;13301375.0;5333585347.5
2014-23-09;423.0;18225096.036;7.4;23141.0;3.62820493139;1601478.0;223909.455563;447.0;47339374;166664;13305150.0;5628078450.0
2014-24-09;431.91;10441531.59;7.28333333333;23189.0;3.11923147107;1765648.08;241703.584482;531.0;47420478;171434;13309225.0;5748387369.75
2014-25-09;408.08;10062556.526;7.3;23237.0;3.68699264133;1668231.04;241703.584482;517.0;47498042;167940;13313300.0;5432891464.0
2014-26-09;405.14;7875757.252;7.25;23279.0;3.28290257646;1548445.08;260177.353093;539.0;47571320;149986;13317075.0;5395279765.5
2014-27-09;400.74;4288030.7308;8.2;23318.0;3.72946779561;1286776.14;220547.690039;504.0;47638262;145374;13320275.0;5337967003.5
2014-28-09;380.0;6889099.2014;7.58333333333;23362.0;3.75108147529;1324680.0;239501.007152;515.0;47700462;213832;13323750.0;5063025000.0
2014-29-09;381.94;9490167.672;8.2;23404.0;2.12361000315;1321894.34;237777.978323;492.0;47773745;152629;13327200.0;5090190768.0
2014-30-09;382.67;14386190.6088;7.5;23450.0;2.82091550285;1458738.04;261900.381921;374.0;47852335;184554;13331000.0;5101373770.0
2014-01-10;385.27;10748970.9074;7.75;23495.0;2.47603693826;1401226.99;249839.180122;469.0;47930532;184739;13334625.0;5137430973.75
2014-02-10;375.85;10603470.865;7.68333333333;23537.0;3.12348681866;1394779.35;255008.266607;521.0;48005162;161404;13338325.0;5013209451.25
2014-03-10;363.75;19104053.4195;7.56666666667;23578.0;2.85294753178;1286220.0;242947.064808;613.0;48077860;150641;13341850.0;4853097937.5
2014-04-10;336.0;29342828.658;8.21666666667;23623.0;2.0189013644;1205568.0;246393.122465;555.0;48148290;137659;13345425.0;4484062800.0
2014-05-10;293.67;50489372.3796;6.28333333333;23665.0;1.97506785335;1310061.87;306699.13146;533.0;48214963;207383;13349875.0;3920457791.25
2014-06-10;331.2;52988509.5132;7.26666666667;23709.0;1.60086017545;1328774.4;275684.612549;459.0;48290089;151236;13353875.0;4422803400.0
2014-07-10;330.7;25355984.8422;7.03333333333;23754.0;2.39150858007;1252691.6;260177.353093;432.0;48368834;178444;13357650.0;4417374855.0
2014-08-10;346.26;27011514.0096;8.68333333333;23799.0;1.79361478135;1138502.88;225716.776524;492.0;48449158;165335;13360925.0;4626353890.5
2014-09-10;378.94;45933268.4356;8.83333333333;23841.0;1.59442638945;1350163.22;247077.56033;582.0;48528102;156106;13364475.0;5064334156.5
2014-10-10;358.97;24399643.3527;7.15;23886.0;2.16082326538;1431572.36;276657.268257;524.0;48612913;164414;13368450.0;4798872496.5
2014-11-10;359.99;12225887.1075;8.15;23922.0;2.07366222273;1290564.15;248817.543149;493.0;48678637;152027;13372025.0;4813795279.75
2014-12-10;364.83;14932563.8142;8.28333333333;23963.0;3.63059505061;1353884.13;257517.457245;536.0;48742583;206084;13375725.0;4879865751.75
2014-13-10;381.46;29128124.7036;7.78333333333;24008.0;2.36811214987;1463662.02;266217.371341;411.0;48817887;181872;13379550.0;5103763143.0
2014-14-10;411.89;37093444.3964;7.36666666667;24056.0;1.68522199119;1446969.57;243597.594692;467.0;48899378;174859;13383050.0;5512344464.5
2014-15-10;394.0;24157243.488;7.51666666667;24100.0;2.41597720221;1452678.0;255777.474426;568.0;48976509;175952;13386725.0;5274369650.0
2014-16-10;378.02;24399394.8138;7.01666666667;24142.0;2.90553000496;1422111.24;260997.422884;581.0;49050519;163270;13390475.0;5061867359.5
2014-17-10;382.83;17620153.0479;8.28333333333;24182.0;2.36272953463;1286691.63;233157.697776;465.0;49122345;157782;13393825.0;5127558024.75
2014-18-10;389.68;10840911.282;7.25;24221.0;3.79103150879;1650684.48;294057.096449;553.0;49191819;156631;13398050.0;5220952124.0
2014-19-10;388.99;4721466.5252;8.3;24261.0;4.01772156334;1307006.4;233157.697776;500.0;49254483;211493;13401400.0;5213010586.0
2014-20-10;384.95;14310409.018;8.08333333333;24305.0;2.83136555527;1332696.9;240117.629053;483.0;49332926;155800;13404850.0;5160197007.5
2014-21-10;387.0;12148360.731;8.5;24351.0;3.3392116878;1359144.0;243597.594692;542.0;49414347;175051;13408350.0;5189031450.0
2014-22-10;385.1;9834008.2884;6.75;24396.0;2.2344609069;1650923.7;297537.062088;537.0;49493893;171845;13412625.0;5165201887.5
2014-23-10;363.99;23483316.0075;7.58333333333;24441.0;2.59289701095;1305632.13;255806.390893;590.0;49573066;163026;13416200.0;4883362638.0
2014-24-10;358.46;14548033.4318;6.75;24486.0;2.54934247547;1465384.48;291583.508501;626.0;49654709;165243;13420275.0;4810631776.5
2014-25-10;348.89;16539946.2634;7.78333333333;24528.0;3.033959748;1329619.79;271906.093817;539.0;49728149;189654;13424075.0;4683525526.75
2014-26-10;355.43;10065011.0523;8.71666666667;24567.0;3.57492428975;1158701.8;232551.264448;468.0;49798686;183560;13427325.0;4772474124.75
2014-27-10;356.5;10810426.2336;7.23333333333;24614.0;3.15565016743;1332240.5;266539.526175;465.0;49878821;181920;13431050.0;4788169325.0
2014-28-10;354.94;6945617.208;7.21666666667;24664.0;3.22495050619;1335639.22;268328.382056;462.0;49967421;177816;13434800.0;4768547912.0
2014-29-10;343.53;15739258.4362;7.81666666667;24712.0;2.55554496276;1241173.89;257595.246774;545.0;50057689;175287;13438400.0;4616493552.0
2014-30-10;337.0;23212322.4063;6.63333333333;24762.0;3.13629350782;1462243.0;309472.067304;551.0;50151027;175625;13442725.0;4530198325.0
2014-31-10;340.95;16504572.9465;5.95;24811.0;3.35681301988;1606897.35;336304.90551;557.0;50239089;174925;13447425.0;4584899553.75
2014-01-11;327.39;15368336.7378;6.58333333333;24851.0;3.57362259049;1313816.07;286216.940859;623.0;50313637;146848;13451425.0;4403862030.75
2014-02-11;326.41;7544123.1432;7.11666666667;24898.0;4.38881319372;1342197.92;293372.364381;621.0;50389464;236884;13455525.0;4392017915.25
2014-03-11;325.81;11180474.8176;6.81666666667;24946.0;3.08088517437;1266423.47;277272.661458;486.0;50473986;157911;13459400.0;4385207114.0
2014-04-11;328.72;13484368.4976;6.56666666667;24996.0;2.81879523275;1353011.52;293372.364381;519.0;50564372;184888;13463500.0;4425721720.0
2014-05-11;341.99;17524755.5005;7.2;25045.0;1.75912151651;1372405.87;314993.428437;536.0;50653621;171401;13467500.0;4605750325.0
2014-06-11;347.96;16142615.2623;8.55;25095.0;2.45992426624;1265878.48;285462.794521;619.0;50743962;173515;13471125.0;4687412655.0
2014-07-11;342.26;16004338.9;7.88333333333;25148.0;1.99664723168;1236927.64;283494.085593;650.0;50833504;163094;13474725.0;4611859378.5
2014-08-11;345.84;7456068.066;7.01666666667;25191.0;3.88936405775;1352580.24;307118.592726;685.0;50909454;144394;13478625.0;4661447670.0
2014-09-11;356.34;20481790.1603;8.21666666667;25237.0;3.46925791191;1243626.6;273650.540954;607.0;50981671;223383;13482100.0;4804211514.0
2014-10-11;375.87;28620676.023;7.18333333333;25286.0;2.37021916854;1489196.94;311056.010581;498.0;51066490;176533;13486050.0;5069001613.5
2014-11-11;365.04;14882481.9856;8.48333333333;25334.0;2.2875618304;1291511.52;277587.95881;505.0;51153828;168913;13489575.0;4924234458.0
2014-12-11;430.07;37534065.8368;8.08333333333;25385.0;1.61151342047;1457077.16;265775.705243;560.0;51241597;179505;13492950.0;5802913006.5
2014-13-11;406.56;53232141.6945;7.95;25443.0;1.23012496073;1490042.4;287431.503449;583.0;51341714;197029;13496600.0;5487177696.0
2014-14-11;396.56;27656251.17;7.58333333333;25495.0;1.19227083091;1452599.28;287431.503449;637.0;51430345;200490;13500250.0;5353659140.0
2014-15-11;373.14;14203649.0286;7.11666666667;25536.0;2.28148035345;1403379.54;295306.339159;624.0;51505176;156976;13504000.0;5038882560.0
2014-16-11;383.65;11112256.5606;8.3;25580.0;2.95300572449;1394951.4;285462.794521;698.0;51578514;220218;13507625.0;5182200331.25
2014-17-11;378.48;38938370.702;7.5;25632.0;2.15760230265;1443522.72;299243.757015;492.0;51663715;171933;13511425.0;5113804134.0
2014-18-11;379.91;30706829.208;8.0;25681.0;1.63061777267;1429601.33;295306.339159;532.0;51751239;176768;13515175.0;5134550134.25
2014-19-11;374.77;17608992.5904;7.51666666667;25729.0;2.40096534056;1288459.26;274455.576194;540.0;51838560;175445;13518600.0;5066365722.0
2014-20-11;361.7;23510775.932;8.03333333333;25777.0;2.03247645751;1243162.9;274455.576194;646.0;51924057;177646;13522025.0;4890916442.5
2014-21-11;356.9;18592940.5714;8.26666666667;25825.0;1.9325603178;1111029.7;248412.346337;629.0;52010634;174282;13525125.0;4827117112.5
2014-22-11;359.8;13675105.2108;7.25;25868.0;3.40813595421;1425167.8;316525.409042;633.0;52088466;166491;13529075.0;4867761185.0
2014-23-11;362.99;13429899.7056;8.91666666667;25913.0;4.20332134001;1283532.64;282468.877689;554.0;52163507;224922;13532600.0;4912198474.0
2014-24-11;384.0;27743551.3628;7.2;25962.0;2.96396168366;1492608.0;310515.432921;539.0;52247304;163316;13536475.0;5198006400.0
2014-25-11;381.03;27676199.2128;9.05;26010.0;1.57780389356;1223868.36;256425.647831;518.0;52330117;169442;13539675.0;5159022365.25
2014-26-11;371.44;19644162.8736;8.03333333333;26061.0;2.11673198592;1332726.72;286475.528436;665.0;52420136;180983;13543250.0;5030504780.0
2014-27-11;372.62;9560979.6212;8.01666666667;26108.0;2.52325549599;1224429.32;262435.623952;709.0;52503115;178381;13546525.0;5047706145.5
2014-28-11;376.12;27761270.9751;8.55;26156.0;0.95568145209;1461602.32;310515.432921;804.0;52589102;175185;13550400.0;5096576448.0
2014-29-11;377.22;38837921.148;7.81666666667;26201.0;1.91707689003;1428154.92;302502.131426;681.0;52670554;166646;13554175.0;5112905893.5
2014-30-11;375.96;9680755.4622;7.51666666667;26251.0;3.75389418188;1470379.56;312518.758294;619.0;52751488;245004;13558075.0;5097293877.0
2014-01-12;381.72;11399028.643;8.3;26309.0;2.25863180851;1369993.08;286475.528436;576.0;52846708;174232;13561650.0;5176753038.0
2014-02-12;381.93;13320234.7422;9.56666666667;26365.0;0.947981492485;1361198.52;284472.203063;634.0;52947494;205483;13565200.0;5180956836.0
2014-03-12;378.25;14914349.3881;9.15;26421.0;1.45531319291;1149123.5;242402.370215;563.0;53044790;199881;13568225.0;5132181106.25
2014-04-12;371.67;16991820.296;8.4;26476.0;1.93815757839;1380382.38;294339.755889;644.0;53145619;186491;13571925.0;5044277364.75
2014-05-12;373.98;17548067.8395;7.08333333333;26528.0;1.41342932191;1407286.74;298317.320158;553.0;53238519;194141;13575675.0;5077030936.5
2014-06-12;374.05;8939396.6812;8.06666666667;26574.0;1.83262724627;1360045.8;288373.409486;591.0;53322152;173360;13579300.0;5079337165.0
2014-07-12;375.73;5588928.5715;9.46666666667;26618.0;2.78446689163;1149733.8;242631.420395;564.0;53399509;232300;13582350.0;5103296365.5
2014-08-12;367.01;15171597.2082;8.25;26671.0;2.02018579381;1380691.62;298317.320158;556.0;53484007;183776;13586100.0;4986234561.0
2014-09-12;350.29;30788758.0714;8.66666666667;26722.0;1.08073774173;1222161.81;276440.716679;560.0;53573594;191539;13589575.0;4760292226.75
2014-10-12;350.97;15505400.7171;7.05;26773.0;2.34901471297;1443188.64;326160.270039;625.0;53664289;190602;13593675.0;4770972114.75
2014-11-12;356.1;31152376.5343;8.9;26822.0;2.02208230115;1295135.7;288373.409486;742.0;53750118;187113;13597300.0;4841998530.0
2014-12-12;355.08;14563870.3235;7.9;26867.0;2.58090038013;1264439.88;282407.063083;737.0;53830221;177462;13600850.0;4829389818.0
2014-13-12;350.31;11033033.484;8.95;26910.0;2.57117584261;1255861.35;284395.845217;742.0;53909733;174655;13604425.0;4765766121.75
2014-14-12;353.28;10832594.0415;9.38333333333;26955.0;4.0784895551;1169356.8;262519.241739;742.0;53983659;231376;13607725.0;4807337088.0
2014-15-12;352.15;14934582.1097;7.71666666667;27017.0;2.71377334943;1351903.85;304283.666561;648.0;54079386;215842;13611550.0;4793307332.5
2014-16-12;336.73;27552833.206;8.48333333333;27074.0;1.78682555358;1124341.47;264508.023873;557.0;54178176;204914;13614875.0;4584536858.75
2014-17-12;318.2;34354997.7328;8.9;27129.0;1.43291793678;1014421.6;252575.331067;693.0;54271880;203993;13618050.0;4333263510.0
2014-18-12;317.7;36108512.384;8.61666666667;27191.0;1.29164124702;1108773.0;272641.755669;615.0;54375041;225354;13621525.0;4327558492.5
2014-19-12;317.63;15504768.846;10.7;27241.0;1.65474510118;989099.82;243219.983475;592.0;54467093;160502;13624625.0;4327589638.75
2014-20-12;325.7;13500795.7656;7.83333333333;27296.0;2.36254340718;1152000.9;276564.658629;418.0;54558586;240775;13628150.0;4438688455.0
2014-21-12;326.93;10142376.624;8.08333333333;27342.0;3.29700222188;1188717.48;284410.464547;497.0;54639415;204217;13631775.0;4456636200.75
2014-22-12;332.53;14298042.7698;9.3;27395.0;1.72359213397;1076732.14;253027.240873;492.0;54728852;195624;13635000.0;4534046550.0
2014-23-12;336.96;10081769.6954;7.51666666667;27452.0;2.13406853103;1369405.44;317755.139701;447.0;54828622;210726;13639050.0;4595814288.0
2014-24-12;327.59;8888193.3186;7.21666666667;27502.0;1.75445423656;1240583.33;296179.173425;472.0;54918137;174711;13642825.0;4469253041.75
2014-25-12;319.31;5018720.254;6.48333333333;27541.0;3.61683785055;1351958.54;331485.300058;583.0;54988821;147374;13647050.0;4357639535.5
2014-26-12;328.09;9221690.8791;7.55;27579.0;3.7671253841;1186373.44;282449.013067;540.0;55060521;145412;13650650.0;4478641758.5
2014-27-12;314.45;10684733.0604;7.55;27624.0;2.95915032098;1263774.55;313832.236742;355.0;55139297;188604;13654650.0;4293704692.5
2014-28-12;317.5;6174406.1568;7.16666666667;27668.0;4.38965796271;1329372.5;327562.397099;451.0;55214070;236392;13658825.0;4336676937.5
2014-29-12;314.49;6698339.3112;6.81666666667;27715.0;3.21148005729;1333123.11;331485.300058;505.0;55293882;159314;13663050.0;4296892594.5
2014-30-12;313.09;7880730.4378;7.9;27761.0;2.28339062632;1146848.67;286371.916027;515.0;55379129;181005;13666700.0;4278907103.0
2014-31-12;317.4;7378843.9928;7.8;27805.0;2.29927203813;1233733.8;313142.288941;558.0;55462897;157377;13670575.0;4339040505.0
2015-01-01;315.7;5553875.016;7.15;27835.0;5.24472107894;1312680.6;335365.290092;555.0;55521860;116012;13674725.0;4317110682.5
2015-02-01;316.15;6440895.954;6.93333333333;27875.0;4.47731193022;1267761.5;323243.653101;627.0;55594094;168563;13678725.0;4324528908.75
2015-03-01;302.33;29383119.753;6.43333333333;27922.0;2.277048877;1242878.63;331324.744428;734.0;55676926;207571;13682825.0;4136728482.25
2015-04-01;270.93;53104792.2513;8.03333333333;27971.0;1.37606575892;1129778.1;335365.290092;692.0;55762496;206228;13686975.0;3708212136.75
2015-05-01;276.8;31326721.7;6.81666666667;28024.0;1.8631924023;1166988.8;339405.835756;751.0;55856249;193982;13691175.0;3789717240.0
2015-06-01;276.8;22161280.1128;7.63333333333;28073.0;1.92972231619;1089761.6;317182.834605;639.0;55943409;179154;13695100.0;3790803680.0
2015-07-01;276.8;19503050.5635;7.43333333333;28124.0;1.44844673743;1027758.4;299000.379118;598.0;56036321;180992;13698800.0;3791827840.0
2015-08-01;276.8;16844821.0141;9.71666666667;28176.0;1.82091455184;938075.2;272736.832304;943.0;56135447;186319;13702175.0;3792762040.0
2015-09-01;276.8;16411870.6472;7.46666666667;28235.0;1.3529243812;1056268.8;307081.470446;691.0;56240658;201458;13705975.0;3793813880.0
2015-10-01;278.0;12735227.8125;8.61666666667;28293.0;1.42434707814;984120.0;284858.469295;833.0;56346553;251092;13709500.0;3811241000.0
2015-11-01;272.25;12162899.0709;8.9;28344.0;2.52603337432;1004330.25;296980.106286;755.0;56440510;209755;13713175.0;3733411893.75
2015-12-01;270.0;12816791.9462;7.1;28400.0;2.17906497131;1115640.0;358478.281007;655.0;56538695;185802;13717275.0;3703664250.0
2015-13-01;230.89;55435210.3932;10.95;28455.0;0.778878761966;609318.71;229513.533571;584.0;56637785;199744;13719900.0;3167787711.0
2015-14-01;176.5;75765080.8212;8.46666666667;28518.0;0.843221826756;668935.0;330062.319708;607.0;56742266;228898;13723675.0;2422228637.5
2015-15-01;218.11;58159451.6668;8.41666666667;28578.0;0.95723611038;761422.01;303832.201585;824.0;56858053;212403;13727150.0;2994028686.5
2015-16-01;205.35;27461799.4668;8.2;28637.0;1.37047797482;768009.0;325690.633354;731.0;56970583;219873;13730875.0;2819635181.25
2015-17-01;197.12;17720961.7024;8.43333333333;28689.0;1.80850578675;677501.44;299460.515231;633.0;57060422;254267;13734300.0;2707305216.0
2015-18-01;211.18;22608073.58;8.13333333333;28740.0;2.45422898125;789179.66;325690.633354;703.0;57147469;223392;13738025.0;2901196119.5
2015-19-01;212.39;14708752.3904;7.85;28795.0;2.5408594262;826197.1;338805.692415;740.0;57241565;197559;13741900.0;2918642141.0
