,marketPriceBTCInUSD,tradeVolume,medianConfirmationTime,blocksSize,costPerTransactionPercent,difficulty,hashRate,numberOfTransactionsPerBlock,totalTransactions,totalAdressesTransactions,numberOfcirculatingBitcoins,marketCapitalization
2016-07-03:17,411.94,25774187.7886,7.35,60990.0,1.26281433026,1614392.86,1220696.14747,1209.0,114938351,372418,15289850.0,6298500809.0
2016-07-03:18,411.94,25774187.7886,7.35,60990.0,1.26281433026,1614392.86,1220696.14747,1209.0,114938351,372418,15289850.0,6298500809.0
2016-07-03:19,411.94,25774187.7886,7.35,60990.0,1.26281433026,1614392.86,1220696.14747,1209.0,114938351,372418,15289850.0,6298500809.0
2016-07-03:20,411.94,25774187.7886,7.35,60990.0,1.26281433026,1614392.86,1220696.14747,1209.0,114938351,372418,15289850.0,6298500809.0
2016-07-03:21,411.94,25774187.7886,7.35,60990.0,1.26281433026,1614392.86,1220696.14747,1209.0,114938351,372418,15289850.0,6298500809.0
2016-07-03:22,411.94,25774187.7886,7.35,60990.0,1.26281433026,1614392.86,1220696.14747,1209.0,114938351,372418,15289850.0,6298500809.0
2016-07-03:23,411.94,25774187.7886,7.35,60990.0,1.26281433026,1614392.86,1220696.14747,1209.0,114938351,372418,15289850.0,6298500809.0
2016-08-03:00,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:01,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:02,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:03,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:04,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:05,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:06,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:07,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:08,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:09,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:10,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:11,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:12,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:13,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:14,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:15,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:16,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:17,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:18,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:19,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:20,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:21,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:22,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-08-03:23,412.39,21813407.596,8.5,61088.0,1.16562119212,1399239.27,1055311.50814,1077.0,115132280,363851,15293200.0,6306762748.0
2016-09-03:00,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:01,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:02,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:03,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:04,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:05,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:06,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:07,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:08,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:09,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:10,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:11,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:12,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:13,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:14,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:15,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:16,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:17,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:18,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:19,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:20,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:21,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:22,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-09-03:23,413.1,19572952.0075,8.21666666667,61206.0,1.50794119043,1725518.7,1299450.73763,1241.0,115319903,330958,15297325.0,6319324957.5
2016-10-03:00,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:01,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:02,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:03,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:04,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:05,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:06,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:07,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:08,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:09,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:10,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:11,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:12,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:13,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:14,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:15,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:16,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:17,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:18,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:19,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:20,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:21,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:22,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-10-03:23,416.0,24022113.591,6.83333333333,61318.0,1.21702670421,1692288.0,1267948.90157,1300.0,115512514,374551,15301350.0,6365361600.0
2016-11-03:00,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:01,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:02,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:03,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:04,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:05,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:06,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:07,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:08,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:09,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:10,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:11,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:12,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:13,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:14,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:15,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:16,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:17,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:18,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:19,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:20,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:21,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:22,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-11-03:23,421.22,25307656.1388,7.15,61420.0,1.25779486694,1733741.52,1283699.8196,1270.0,115706388,352895,15305425.0,6446951118.5
2016-12-03:00,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:01,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:02,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:03,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:04,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:05,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:06,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:07,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:08,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:09,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:10,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:11,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:12,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:13,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:14,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:15,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:16,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:17,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:18,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:19,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:20,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:21,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:22,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-12-03:23,410.0,24825381.6222,7.16666666667,61507.0,1.58352261809,1501010.0,1141941.55731,1533.0,115881816,328987,15309050.0,6276710500.0
2016-13-03:00,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:01,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:02,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:03,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:04,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:05,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:06,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:07,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:08,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:09,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:10,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:11,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:12,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:13,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:14,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:15,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:16,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:17,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:18,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:19,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:20,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:21,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:22,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-13-03:23,412.44,14705841.4384,8.3,61581.0,1.93064353847,1362701.76,1031685.13109,1475.0,116022932,310285,15312325.0,6315415323.0
2016-14-03:00,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:01,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:02,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:03,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:04,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:05,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:06,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:07,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:08,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:09,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:10,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:11,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:12,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:13,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:14,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:15,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:16,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:17,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:18,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:19,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:20,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:21,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:22,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-14-03:23,413.89,20282050.7868,7.6,61691.0,1.4075659721,1580232.02,1189194.31141,1398.0,116210333,393384,15316100.0,6339180629.0
2016-15-03:00,414.78,20597238.3355,8.4,61796.0,1.35411927911,1593584.76,1197069.77042,1165.0,116408010,367761,15319900.0,6354388122.0
2016-15-03:01,414.78,20597238.3355,8.4,61796.0,1.35411927911,1593584.76,1197069.77042,1165.0,116408010,367761,15319900.0,6354388122.0
2016-15-03:02,414.78,20597238.3355,8.4,61796.0,1.35411927911,1593584.76,1197069.77042,1165.0,116408010,367761,15319900.0,6354388122.0
2016-15-03:03,414.78,20597238.3355,8.4,61796.0,1.35411927911,1593584.76,1197069.77042,1165.0,116408010,367761,15319900.0,6354388122.0
2016-15-03:04,414.78,20597238.3355,8.4,61796.0,1.35411927911,1593584.76,1197069.77042,1165.0,116408010,367761,15319900.0,6354388122.0
2016-15-03:05,414.78,20597238.3355,8.4,61796.0,1.35411927911,1593584.76,1197069.77042,1165.0,116408010,367761,15319900.0,6354388122.0
2016-15-03:06,414.78,20597238.3355,8.4,61796.0,1.35411927911,1593584.76,1197069.77042,1165.0,116408010,367761,15319900.0,6354388122.0
2016-15-03:07,414.78,20597238.3355,8.4,61796.0,1.35411927911,1593584.76,1197069.77042,1165.0,116408010,367761,15319900.0,6354388122.0
2016-15-03:08,414.78,20597238.3355,8.4,61796.0,1.35411927911,1593584.76,1197069.77042,1165.0,116408010,367761,15319900.0,6354388122.0
2016-15-03:09,414.78,20597238.3355,8.4,61796.0,1.35411927911,1593584.76,1197069.77042,1165.0,116408010,367761,15319900.0,6354388122.0
